,Company_Name,Exchange:Ticker,Industry,Rating,Mean_TEV_BV,LOG_Mean_TEV_BV,TEV_BV_SD,Hi-TEV_BV,Lo-TEV_BV,EBITDA_Mean,EBITDA_SD,LOG_EBITDA_SD,EBITDA_SD_TEV,LOG_EBITDA_SD_TEV,Hi-EBITDA_SD,Lo-EBITDA_SD,EL_2013,EL_2014,EL_2015,EL_2016,EL_2017,EL_2018,EL_2019,EL_2020,EL_2021,EL_2022,Mean_EL,EL_SD,LM_2013,LM_2014,LM_2015,LM_2016,LM_2017,LM_2018,LM_2019,LM_2020,LM_2021,LM_2022,Mean_LM,LM_SD,BL_2013,BL_2014,BL_2015,BL_2016,BL_2017,BL_2018,BL_2019,BL_2020,BL_2021,BL_2022,Mean_BL,BL_SD,TEV_BV_2013,TEV_BV_2014,TEV_BV_2015,TEV_BV_2016,TEV_BV_2017,TEV_BV_2018,TEV_BV_2019,TEV_BV_2020,TEV_BV_2021,TEV_BV_2022
109,"Gartner, Inc. (NYSE:IT)",NYSE:IT,IT,BB+,3.242401228,1.176314175,0.892819836,1,0,529.25,275.9275519,5.620138338,0.021273126,-3.850310679,0,1,-0.016116771,-0.03289932,0.005584102,0.050796869,0.019896452,0.186319311,0.126442157,0.213703087,0.099958938,0.111017174,0.0764702,0.084695986,-0.311306902,-0.683719434,0.128351913,1.196286472,0.555499495,6.559492459,3.594749243,4.442779923,2.845020325,2.201054087,2.052820758,2.328710789,-0.052303707,-0.119141063,0.02236925,0.207977865,0.093017362,0.37619453,0.344432799,0.402262526,0.306123565,0.343500128,0.192443325,0.19225814,3.245296984,3.621383718,4.005881117,4.094304819,4.675072868,2.019085018,2.724034508,1.88234307,3.062493166,3.094117013
110,Geely Automobile Holdings Limited (SEHK:175),SEHK:175,Consumer,BBB-,0.917394215,-0.086218003,0.417916447,0,1,899.1,628.2252692,6.442898811,0.056304948,-2.876972867,1,0,-0.058828016,-0.31281386,-0.190601768,-0.33820592,-0.159063853,-0.078927294,-0.140738121,-0.177353264,-0.102580789,-0.239965498,NA,0.0938413,-0.630002723,-1.469143082,-3.282439446,-3.218605991,-2.340271608,-1.034149592,-0.868620221,-1.700667976,-2.456660974,-5.463821618,NA,1.464616208,-0.045965595,-0.134687111,-0.126251872,-0.171553577,-0.189440483,-0.14259791,-0.134634763,-0.139615752,-0.135584633,-0.174966308,-0.1395298,0.039122751,0.781355528,0.430566317,0.662385626,0.507245932,1.190971295,1.80669959,0.956633229,0.787218394,1.321735135,0.729131103
111,Genpact Limited (NYSE:G),NYSE:G,IT,BBB-,1.935976086,0.660611636,0.251734041,1,0,470.95,113.0319842,4.727670824,0.016659246,-4.094789905,0,1,0.056373017,0.022776174,0.061462631,0.055818717,0.08035051,0.1073251,0.114426402,0.171049333,0.132387176,0.118735426,0.092070449,0.044435976,0.723236175,0.225571726,0.881156317,0.847013113,1.121347785,1.731790499,2.004065911,2.484434735,1.983175283,1.641625431,1.364341698,0.709199215,0.101884186,0.032274857,0.120036463,0.124861285,0.164905229,0.206081865,0.265342551,0.306384985,0.266051093,0.220047032,0.180786955,0.086748484,1.807321847,1.417044694,1.952999088,2.236907106,2.052323365,1.920164657,2.31889273,1.791208298,2.009643993,1.85325508
112,Gerdau S.A. (BOVESPA:GGBR4),BOVESPA:GGBR4,Materials,BBB-,0.644110303,-0.439885289,0.175397332,0,1,1859.47,1162.028179,7.057922188,0.105096056,-2.252880524,1,0,0.334659964,0.321197947,0.483351175,0.653348519,0.476023554,0.371159499,0.336349056,0.409693623,0.17147739,0.136428558,0.369368928,0.150804731,3.041698644,2.366574165,3.598573826,4.270319398,3.851115338,2.859987016,1.852964968,3.061669387,1.108763274,0.297297844,2.630896386,1.24532294,0.229376382,0.214511169,0.217025044,0.278809148,0.265310985,0.261104928,0.224806553,0.195483405,0.170087784,0.11103479,0.216755019,0.049678549,0.685401322,0.667847261,0.449000759,0.426738778,0.557348439,0.703484428,0.668372778,0.477145345,0.991896272,0.813867649
113,Gibson Energy Inc. (TSX:GEI),TSX:GEI,Energy,BBB-,1.356118858,0.304626839,0.235072855,1,0,279.53,77.15642193,4.345834815,0.022496223,-3.794407836,0,1,0.161270387,0.14218107,0.263244838,0.359324888,0.3613706,0.326054453,0.252124306,0.323458818,0.284811353,0.320681324,0.279452204,0.076555703,1.804570054,1.604903226,2.812480303,4.334139265,5.732661529,5.991693291,2.570247934,3.535381429,4.221464465,4.011181626,3.661872312,1.498634231,0.213929284,0.216659699,0.289242537,0.378793001,0.398311367,0.396691767,0.40781933,0.44627451,0.488596236,0.4894535,0.372577123,0.100830043,1.32652552,1.523829431,1.09875863,1.054179697,1.102224053,1.216642694,1.617532783,1.379694989,1.715508288,1.526292499
114,Global Payments Inc. (NYSE:GPN),NYSE:GPN,IT,BBB-,1.514282892,0.414941988,0.325952892,1,0,1462.37,1074.12725,6.97926375,0.039308172,-3.23632284,1,0,0.112867629,0.223881398,0.196715943,NA,0.207851893,0.182154475,0.158233341,0.137405189,0.126377421,0.232842491,0.175369976,0.043667788,0.930209569,2.372820318,2.831173203,NA,3.429546517,3.388104407,3.328278836,3.694000788,2.863712979,3.042932027,2.875642072,0.830034778,0.150555182,0.31151865,0.291038707,NA,0.343938712,0.304582978,0.350039302,0.189790064,0.188344287,0.235895998,0.262855987,0.073576266,1.333909315,1.391444995,1.479487135,NA,1.654729755,1.672113617,2.2121716,1.381243789,1.490331776,1.013114044
115,Gold Fields Limited (JSE:GFI),JSE:GFI,Materials,BBB-,0.928469152,-0.074218122,0.415214989,0,1,1313.16,472.6156183,6.158282412,0.072162328,-2.628837148,1,0,0.218920079,0.350037322,0.336866028,0.317658703,0.26521838,0.319975112,0.357150041,0.197880363,0.088154043,0.081997461,0.253385753,0.103669813,0.92519228,1.839588634,1.541710889,1.527842356,1.01932156,1.143739703,1.813400061,1.255831509,0.511458782,0.437776774,1.201586255,0.492056304,0.113991722,0.237811982,0.21182029,0.234802729,0.184726293,0.213457754,0.300438263,0.253547315,0.143052136,0.131831047,0.202547953,0.059041248,0.520700167,0.679390359,0.628796827,0.739166681,0.696506377,0.667107367,0.841210214,1.281316203,1.622751847,1.607745482
116,Grainger plc (LSE:GRI),LSE:GRI,Real Estate,BB+,1.085226061,0.081788317,0.138741399,0,1,137.68,22.87817009,3.130183185,0.007055023,-4.954015416,0,1,0.757411562,0.538322671,0.576052306,0.629699382,0.404888546,0.389256399,0.338053475,0.403138721,0.318201073,0.330520693,0.468554483,0.148750432,13.93396825,10.16566986,12.77705628,17.07225434,10.06256307,8.46310241,8.532667179,10.08086053,8.797007157,8.783919598,10.86690687,2.851290472,0.651197294,0.613455084,0.608556701,0.609429809,0.474811923,0.474399561,0.450180461,0.419906063,0.352036034,0.316523314,0.497049624,0.117921324,0.859766772,1.139567618,1.056426117,0.967810716,1.172697838,1.218732852,1.331684172,1.041591991,1.106332014,0.957650521
117,"Group 1 Automotive, Inc. (NYSE:GPI)",NYSE:GPI,Consumer,BB+,0.966571741,-0.033999755,0.093605142,0,1,499.13,238.0789041,5.472602148,0.053874244,-2.921102763,1,0,0.511816973,0.542928203,0.556548159,0.679206716,0.692023297,0.668322296,0.671947954,0.734676686,0.497572539,0.488783152,0.604382598,0.093282274,5.98621421,6.498481166,6.113574097,6.607954545,6.596186338,6.749651649,6.527515047,7.220479303,3.87949135,2.563744481,5.874329219,1.470559848,0.560205094,0.560099489,0.59268381,0.634839766,0.612474506,0.596661945,0.607186419,0.594987613,0.515522458,0.494921209,0.576958231,0.044165499,1.094541846,1.031627176,1.064928166,0.934678281,0.88504897,0.892775759,0.903621203,0.809863201,1.036074979,1.012557832
118,"GXO Logistics, Inc. (NYSE:GXO)",NYSE:GXO,Industrials,BBB-,0.390496493,-0.940336291,0.676359766,0,1,531.5,113.8441918,4.734830775,0.013365289,-4.315094336,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290212376,0.290212376,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.997782705,4.039215686,4.018499196,0.029297542,NA,NA,NA,NA,NA,NA,NA,0.314257844,0.275351252,0.339980745,0.309863281,0.032538085,NA,NA,NA,NA,NA,NA,NA,0,0,1.171489479
119,H. Lundbeck A_S (CPSE:LUN),CPSE:LUN,Health Care,BBB-,1.906219213,0.645121811,1.158483582,1,0,574.76,301.9270964,5.710185586,0.041793787,-3.175007579,1,0,-0.096021357,-0.146081116,-0.013372694,0.040677587,-0.004427528,-0.044893879,-0.135894805,0.112259651,0.090159626,0.086985776,NA,0.094263127,-0.577520718,-1.928551257,-0.355704698,3.612582781,-0.077379942,-0.586910626,-1.103970169,1.279154235,0.880572818,0.819654808,0.196192723,1.545527037,-0.087781452,-0.156416775,-0.012719288,0.105461576,-0.015890716,-0.18323342,-0.285204284,0.172190403,0.110080897,0.087804694,-0.026570837,0.149458693,0.914186742,1.07075288,0.951138736,2.592621234,3.589071648,4.081478924,2.098713662,1.53385835,1.220955566,1.009414384
120,Hapag-Lloyd Aktiengesellschaft (XTRA:HLAG),XTRA:HLAG,Industrials,BB+,0.898801934,-0.106692587,0.894698497,0,1,2497.14,4382.014292,8.385263782,0.164408915,-1.805398572,1,0,NA,NA,NA,0.581812046,0.409043983,0.488612437,0.51101127,0.221761115,0.145516249,-0.032662992,0.332156301,0.225396707,11.39809069,9.494278538,9.372710859,5.511493378,5.934935247,5.275816893,4.238454093,4.230591852,1.442297088,-0.17335634,5.67253123,3.613805827,0.264344149,0.355438996,0.297369842,0.300888412,0.318000552,0.384497439,0.349930362,0.363296333,0.295718231,-0.083333333,0.284615098,0.134541055,0,0,0,0.517157413,0.777423859,0.786917011,0.684780127,1.638232803,2.032200753,2.55130737
121,"Harley-Davidson, Inc. (NYSE:HOG)",NYSE:HOG,Consumer,BBB-,1.461982849,0.37979363,0.364420648,1,0,1097.24,293.9944829,5.683561002,0.019979876,-3.913029718,0,1,0.252215969,0.223243189,0.287339921,0.432168171,0.409719679,0.486908005,0.565737308,0.577405676,0.577141351,0.526575829,0.43384551,0.137171665,3.360573874,3.225975158,3.333150947,4.697463636,5.395549539,5.983264351,7.373640167,8.909176407,14.99693528,6.078380075,6.335410944,3.559217875,0.46230427,0.472216906,0.51147658,0.64439988,0.644779681,0.666800365,0.660922396,0.629841758,0.692621518,0.525603786,0.591096714,0.087867838,1.832969861,2.115257842,1.780040092,1.491085932,1.573709328,1.369458622,1.168249623,1.090813244,1.200089921,0.99815403
122,"Hawaiian Electric Industries, Inc. (NYSE:HE)",NYSE:HE,Utilities,BBB-,0.444080635,-0.811749122,0.03469989,0,1,566.65,63.1550693,4.145593119,0.011208638,-4.491070572,0,1,0.356982931,0.400691529,0.354600102,0.327000708,0.29389657,0.314671709,0.280826588,0.352824024,0.305429832,0.324481774,0.331140577,0.035649593,3.109247222,3.214582921,3.450039651,3.175181126,2.770106633,3.026053506,3.181192275,3.725316248,3.352593054,3.421499925,3.242581256,0.261868571,0.146101625,0.156905222,0.15558198,0.145068749,0.123351173,0.13807024,0.144565441,0.164972754,0.143475073,0.145033054,0.146312531,0.011332466,0.409267817,0.391586074,0.438753341,0.443634357,0.419709468,0.43877551,0.514785449,0.467578008,0.469748067,0.446968261
123,"HCA Healthcare, Inc. (NYSE:HCA)",NYSE:HCA,Health Care,BBB-,1.906716752,0.645382785,0.175116863,1,0,8701.3,1882.149601,7.540169808,0.026277071,-3.639058546,0,1,0.617098543,0.536064324,0.450378383,0.482910913,0.488179233,0.459781906,0.401735408,0.471305982,0.301550336,0.350481838,0.455948686,0.089651372,4.580970687,4.259063444,3.76950078,3.764460722,3.757713026,3.888192771,3.461620811,3.673103303,2.882635616,2.829566476,3.686682764,0.539331662,1.018664292,0.977940411,0.935926404,0.910304178,0.909206707,0.881917307,0.824725177,0.772559812,0.656833017,0.693311261,0.858138857,0.119349494,1.650731968,1.824296764,2.07808909,1.885035426,1.862444458,1.918120952,2.052906369,1.639189489,2.178186987,1.978166016
124,Hess Corporation (NYSE:HES),NYSE:HES,Energy,BBB-,1.052300623,0.050978837,0.527198552,0,1,3524.7,1978.904919,7.590298899,0.07158326,-2.636894025,1,0,0.249805179,0.123102403,0.146958177,0.167851065,0.201355218,0.097957156,0.162873114,0.287707887,0.219330766,0.143084508,0.180002547,0.05901084,1.039961014,0.625039222,0.748890298,2.101952278,3.098098859,1.015252622,1.389179756,2.602689487,2.843410853,1.68980021,1.71542746,0.900462641,0.171934348,0.093184263,0.092248809,0.113476008,0.142343035,0.092159917,0.185694956,0.293223763,0.389777376,0.313331709,0.188737418,0.106840581,0.688273751,0.75696543,0.627721509,0.676051761,0.706924985,0.940818622,1.140120375,1.019171793,1.777121301,2.189836705
125,Hexcel Corporation (NYSE:HXL),NYSE:HXL,Industrials,BB+,2.175539096,0.777276494,0.447491986,1,0,379.48,129.3033109,4.862160892,0.024680632,-3.70173648,0,1,0.060650367,0.054469075,0.065373332,0.110855235,0.120857988,0.104685887,0.123599711,0.292323349,0.165388321,0.138740682,0.123694395,0.069204015,0.761386812,0.665796345,0.88,1.26647357,1.450510431,1.615765669,1.764503817,1.963421393,6.691904048,3.169002123,2.022876421,1.794695596,0.139729275,0.124993192,0.169613043,0.239873823,0.272265267,0.26976878,0.327396339,0.33970466,0.305949688,0.26470171,0.245399578,0.076310384,2.303848793,2.294755188,2.594529562,2.16384749,2.252770141,2.576935524,2.648843879,1.162085278,1.849886901,1.907888203
126,HF Sinclair Corporation (NYSE:DINO),NYSE:DINO,Energy,BBB-,0.918384458,-0.085139176,0.228635006,0,1,1388.72,752.5535858,6.623472205,0.077245195,-2.560770568,1,0,-0.113501228,-0.069847697,0.001479224,0.126274928,0.151229435,0.124457887,0.126220223,0.278085132,0.266706912,0.223853468,0.111495828,0.134272328,-0.327816321,-0.557098636,0.01479257,0.699704766,1.514104858,1.119419977,0.635325043,2.022493698,3.037261103,2.667274891,1.082546195,1.227807848,-0.102013748,-0.066214563,0.001440953,0.098887736,0.11661032,0.174725501,0.114310662,0.171478364,0.191971773,0.260292956,0.096148996,0.117061261,0.898789815,0.947984925,0.974127844,0.783114576,0.771082167,1.403892557,0.905644589,0.616639813,0.71978552,1.162782776
127,Hikma Pharmaceuticals PLC (LSE:HIK),LSE:HIK,Health Care,BBB-,2.075605409,0.730252875,0.738357306,1,0,508,131.2851011,4.877371303,0.021111104,-3.857956114,0,1,0.12472309,0.048507726,0.040909882,0.01886425,0.115678195,0.108843537,0.059271656,0.02823626,0.066822014,0.078284076,0.069014069,0.037180139,1.763948498,0.601750547,0.586278586,0.337690632,1.353754941,1.145336226,0.64516129,0.376712329,0.894495413,0.551532033,0.825666049,0.462004536,0.237572254,0.142560912,0.125277654,0.059684251,0.157002063,0.155844156,0.097226194,0.055979644,0.141475212,0.090576395,0.126319874,0.053951425,1.904797688,2.938932089,3.06228343,3.163881402,1.357231263,1.431818182,1.64034887,1.982544529,2.11719468,1.157021958
128,"Hillenbrand, Inc. (NYSE:HI)",NYSE:HI,Industrials,BB+,1.429561731,0.357367916,0.311148997,1,0,331.12,113.0259341,4.727617298,0.037072026,-3.294892612,1,0,0.113386253,0.253507341,0.196266813,0.181488066,0.195184354,0.118711019,0.108284557,0.062572718,0.316655754,0.238486321,0.17845432,0.078243404,1.157991709,2.518638574,1.724078539,1.771787297,2.045170768,1.335449382,0.986666667,0.626242545,2.605908584,1.69819481,1.647012887,0.63910633,0.231172414,0.310303514,0.260880897,0.265361429,0.284176149,0.204293381,0.154778505,0.098941039,0.351732959,0.224937109,0.23865774,0.073921641,2.038804598,1.224041534,1.329215533,1.462142581,1.455937133,1.720930233,1.429368229,1.581216907,1.110773938,0.94318663
129,"Hologic, Inc. (NasdaqGS:HOLX)",NasdaqGS:HOLX,Health Care,BBB-,1.820597872,0.599164948,0.536850246,1,0,1304.59,738.7183382,6.604916709,0.051923617,-2.957981543,1,0,0.464696715,0.385578879,0.26997995,0.251926164,0.197326047,0.212049868,0.182865806,0.152854052,0.136847822,0.100350383,0.235447569,0.113587462,5.913317573,4.601081579,3.798862905,3.116870221,2.796680498,2.745137881,2.632573162,2.408104475,0.853537972,0.800961849,2.966712812,1.553717623,0.429737236,0.44427162,0.420846851,0.410729473,0.386879869,0.355544138,0.37197306,0.389282998,0.343144612,0.22218859,0.377459845,0.063431209,0.924769259,1.152219803,1.558807801,1.630356559,1.960612273,1.676700586,2.034131298,2.546762702,2.507490481,2.214127961
130,Howmet Aerospace Inc. (NYSE:HWM),NYSE:HWM,Industrials,BB+,0.915459683,-0.088328954,0.602972973,0,1,1470.833333,339.2146322,5.82663304,0.021712631,-3.829861092,0,1,NA,NA,NA,NA,0.353347457,0.332516328,0.263644051,0.438943959,0.196582316,0.200728513,0.297627104,0.094917547,NA,NA,NA,NA,3.912578616,2.697701149,2.472849298,2.559158134,3.816737288,3.142114385,3.100189812,0.636151247,NA,NA,NA,0.204649505,0.310460126,0.250774655,0.21681913,0.256178112,0.314864983,0.35482924,0.272653679,0.055461916,NA,NA,NA,0,0.878625611,0.754172454,0.822393409,0.583623733,1.60169536,1.767707212
131,Huhtamäki Oyj (HLSE:HUH1V),HLSE:HUH1V,Materials,BB+,1.369228181,0.314247209,0.252543922,1,0,411.75,87.92623487,4.476498223,0.018563977,-3.986532298,0,1,0.21886039,0.168205824,0.085550464,0.122471274,0.144721496,0.165735604,0.209299615,0.204523418,0.172516876,0.301873977,0.179375894,0.059341555,1.835157759,1.733880779,1.297198981,1.53460076,1.760518591,1.757456504,2.712990937,2.155129274,2.087108691,3.295247148,2.016928943,0.590621631,0.214559964,0.193260789,0.128199597,0.221612124,0.237172516,0.241119636,0.290489541,0.2550965,0.24403774,0.335540198,0.23610886,0.055225158,0.980350824,1.148954202,1.498526028,1.809502892,1.638820234,1.454845126,1.387912443,1.247272817,1.41457315,1.111524092
132,"Huntington Ingalls Industries, Inc. (NYSE:HII)",NYSE:HII,Industrials,BBB-,1.233834256,0.210126602,0.325031794,1,0,952.7,189.1219771,5.242392188,0.022124161,-3.811084995,0,1,0.196187914,0.125170068,0.100422365,0.049731659,0.057183263,0.053754441,0.102560573,0.151425656,0.137288748,0.257833562,0.123155825,0.066646474,1.426199262,0.982643525,0.790697674,0.39978903,0.553571429,0.524977293,0.894511149,1.321462043,1.263157895,2.908275174,1.106528447,0.724392591,0.120932416,0.118232932,0.108991826,0.062915007,0.087846348,0.090680891,0.163402789,0.200540464,0.167708716,0.274489508,0.139574089,0.063210041,0.616411139,0.944578313,1.085334188,1.265089641,1.536224811,1.686946972,1.593232023,1.32434931,1.22157656,1.064599605
133,Huntsman Corporation (NYSE:HUN),NYSE:HUN,Materials,BBB-,0.927691213,-0.075056346,0.14331538,0,1,1025.6,257.1420705,5.549628736,0.029794678,-3.513425508,1,0,0.400313593,0.329644729,0.420779631,0.539297808,0.381731699,0.174662475,0.272468315,0.460384793,0.127671635,0.106136517,0.32130912,0.146970503,2.812711864,2.73650282,3.597807757,4.385507246,4.135371179,1.380664653,2.209821429,3.589341693,1.659966499,0.748189863,2.7255885,1.21919165,0.373592976,0.369612538,0.390643596,0.462219959,0.412232017,0.17844592,0.248962656,0.275240385,0.113738093,0.099020443,0.292370858,0.129050774,0.933250788,1.121245102,0.928380482,0.857077393,1.07989988,1.02166146,0.913730668,0.597848558,0.890864226,0.932953578
134,Hyatt Hotels Corporation (NYSE:H),NYSE:H,Consumer,BB+,1.041234381,0.040406914,0.160053329,0,1,468.2,354.3544365,5.870297645,0.040416217,-3.208524164,1,0,-0.037252187,0.101694915,0.06265869,0.0821812,0.08731863,0.098466594,0.101442452,0.168440953,0.179590842,0.26470907,0.110925116,0.080050352,-0.498091603,1.608695652,0.891472868,0.813455657,1.160883281,1.366261398,1.50955414,2.102514507,-3.62295082,10.98615917,1.631795425,3.672721893,-0.034207077,0.122171946,0.070612796,0.070082993,0.094979997,0.118726889,0.124035065,0.1291434,0.193668529,0.251924145,0.114113868,0.075958626,0.918256881,1.201357466,1.126943387,0.852786194,1.087740354,1.205758056,1.222713594,0.766698349,1.078387556,0.951701976
135,ICON Public Limited Company (NasdaqGS:ICLR),NasdaqGS:ICLR,Health Care,BB+,2.4442705,0.893746715,0.777885346,1,0,425.65,245.4069692,5.502917931,0.033528474,-3.39536024,1,0,-0.104162103,-0.147915898,-0.056029675,0.040841584,0.018057439,-0.001736995,-0.014033839,-0.013251421,-0.035188392,0.22219396,NA,0.098890526,-1.432228916,-1.667359667,-0.745598895,0.45295968,0.226313079,-0.02805999,-0.231220148,-0.230753849,-0.815658079,4.755322251,0.028371547,1.795720578,-0.15822311,-0.222391681,-0.141278043,0.092243187,0.04814328,-0.005403895,-0.045236376,-0.039690456,-0.118872977,0.281346516,-0.030936356,0.146304708,1.519008402,1.503500867,2.521486036,2.258560447,2.666118962,3.11105935,3.223378499,2.995184867,3.378187216,1.266220359
136,IMMOFINANZ AG (WBAG:IIA),WBAG:IIA,Real Estate,BBB-,0.703240202,-0.352056764,0.063860536,0,1,125.28,182.8535771,5.208685708,0.028350623,-3.56310629,1,0,0.506096766,0,0,0,0.502073563,0.493908064,0.439771292,0.626237624,0.494516189,0.432022621,0.349462612,0.246684225,13.09222249,0,0,0,NA,NA,NA,NA,NA,NA,3.273055622,6.546111245,0.417725603,NA,NA,NA,0.350439605,0.353040564,0.307250367,0.395450422,0.316185006,0.308899531,0.349855871,0.043439661,0.825386826,NA,NA,NA,0.69798458,0.714790038,0.698659445,0.631470239,0.639382517,0.715007771
137,Indutrade AB (publ) (OM:INDT),OM:INDT,Industrials,BBB-,2.646115054,0.973092547,0.815513392,1,0,236.81,81.90591418,4.4055712,0.019074192,-3.95941908,0,1,0.200589261,0.158589683,0.126765506,0.116141947,0.11547496,0.12480189,0.099376757,0.118587275,0.054959786,0.068734881,0.118402195,0.041295829,2.201980198,1.93699422,1.874189364,1.620619604,1.889800103,1.875703768,1.533182504,2.336115326,1.63312369,1.407379891,1.830908867,0.291144847,0.332502741,0.309790145,0.279605263,0.287762648,0.302783937,0.282131457,0.256821627,0.327902023,0.249325591,0.233570342,0.286219577,0.032947261,1.657629822,1.953406675,2.205688854,2.477680584,2.622074403,2.260634486,2.58432289,2.765069223,4.536509533,3.398134068
138,Informa plc (LSE:INF),LSE:INF,Communication,BBB-,1.284712367,0.250534854,0.314107018,1,0,663.14,252.5218635,5.531497833,0.025232934,-3.679605248,0,1,0.218382144,0.202920782,0.193364298,0.171430426,0.206809854,0.178198333,0.211411263,0.328785926,0.19333492,0.162953459,0.20675914,0.046433244,2.261487775,2.189125296,2.571078893,2.398220447,3.517353787,2.461079432,3.640621673,2.85880171,7.468996322,3.588623853,3.295538919,1.569940802,0.273474523,0.288537725,0.300169264,0.292688873,0.295259557,0.285045078,0.242975383,0.249625055,0.214257181,0.141640475,0.258367311,0.049464681,1.25227511,1.421922991,1.552351014,1.707333289,1.427686117,1.599594526,1.149301979,0.75923279,1.108217702,0.869208152
